"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko00261"	"Monobactam biosynthesis"	"2/804"	"10/3833"	0.653265686848628	0.999997853758838	0.890205804533091	"CP7g6996/CP1g1433"	2
"ko04150"	"mTOR signaling pathway"	"6/804"	"31/3833"	0.658214722982357	0.999997853758838	0.890205804533091	"CP3g2793/CP7g7212/CP11g7938/CP12g8813/CP11g7917/CP5g5064"	6
"ko05031"	NA	"6/804"	"31/3833"	0.658214722982357	0.999997853758838	0.890205804533091	"CP10g8411/CP9g7683/CP2g1801/CP3g3108/CP10g8367/CP14g9339"	6
"ko00790"	"Folate biosynthesis"	"5/804"	"26/3833"	0.663251848445109	0.999997853758838	0.890205804533091	"CP8g6279/CP8g6457/CP9g7412/CP14g9643/CP3g3324"	5
"ko04722"	"Neurotrophin signaling pathway"	"5/804"	"26/3833"	0.663251848445109	0.999997853758838	0.890205804533091	"CP4g4075/CP2g2196/CP7g7212/CP10g8367/CP3g2916"	5
"ko03040"	"Spliceosome"	"29/804"	"146/3833"	0.664589738308563	0.999997853758838	0.890205804533091	"CP14g9583/CP5g5068/CP8g6399/CP3g2771/CP4g4262/CP7g7192/CP3g2663/CP11g7915/CP14g9549/CP7g7190/CP4g4462/CP2g2366/CP4g3779/CP1g408/CP8g6456/CP14g9578/CP1g775/CP9g7560/CP9g7626/CP6g5752/CP1g1069/CP4g3592/CP11g7814/CP4g4398/CP4g4112/CP5g4982/CP9g7576/CP7g7193/CP2g1784"	29
"ko00360"	"Phenylalanine metabolism"	"4/804"	"21/3833"	0.671014501641692	0.999997853758838	0.890205804533091	"CP13g9206/CP1g103/CP4g3617/CP6g5610"	4
"ko04810"	"Regulation of actin cytoskeleton"	"4/804"	"21/3833"	0.671014501641692	0.999997853758838	0.890205804533091	"CP9g7683/CP1g104/CP9g7581/CP6g5810"	4
"ko05142"	NA	"4/804"	"21/3833"	0.671014501641692	0.999997853758838	0.890205804533091	"CP2g2196/CP3g3434/CP3g2916/CP4g4355"	4
"ko05145"	NA	"9/804"	"47/3833"	0.678088637780638	0.999997853758838	0.890205804533091	"CP4g4415/CP2g2196/CP7g6746/CP8g6424/CP9g7626/CP3g2916/CP9g7576/CP2g1784/CP4g4087"	9
"ko05215"	NA	"3/804"	"16/3833"	0.683607778217566	0.999997853758838	0.890205804533091	"CP1g8/CP7g7212/CP2g2085"	3
"ko00785"	"Lipoic acid metabolism"	"1/804"	"5/3833"	0.692035075320563	0.999997853758838	0.890205804533091	"CP2g2101"	1
"ko04062"	"Chemokine signaling pathway"	"1/804"	"5/3833"	0.692035075320563	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko04744"	"Phototransduction"	"1/804"	"5/3833"	0.692035075320563	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04310"	"Wnt signaling pathway"	"5/804"	"27/3833"	0.697545054946081	0.999997853758838	0.890205804533091	"CP3g3067/CP10g8501/CP7g7212/CP3g3108/CP14g9339"	5
"ko04540"	"Gap junction"	"2/804"	"11/3833"	0.706208740996073	0.999997853758838	0.890205804533091	"CP1g207/CP4g3864"	2
"ko04916"	"Melanogenesis"	"2/804"	"11/3833"	0.706208740996073	0.999997853758838	0.890205804533091	"CP7g7212/CP10g8367"	2
"ko04064"	"NF-kappa B signaling pathway"	"4/804"	"22/3833"	0.708288501465466	0.999997853758838	0.890205804533091	"CP2g2196/CP10g8501/CP2g2140/CP3g2916"	4
"ko00760"	"Nicotinate and nicotinamide metabolism"	"6/804"	"33/3833"	0.719985931198633	0.999997853758838	0.890205804533091	"CP3g3130/CP4g3662/CP3g3487/CP1g1185/CP1g549/CP1g480"	6
"ko04024"	"cAMP signaling pathway"	"6/804"	"33/3833"	0.719985931198633	0.999997853758838	0.890205804533091	"CP9g7683/CP3g3274/CP4g4167/CP5g4861/CP10g8367/CP10g8399"	6
"ko04624"	"Toll and Imd signaling pathway"	"6/804"	"33/3833"	0.719985931198633	0.999997853758838	0.890205804533091	"CP2g2196/CP6g6008/CP10g8411/CP2g2415/CP2g1801/CP3g2916"	6
"ko04130"	"SNARE interactions in vesicular transport"	"3/804"	"17/3833"	0.724696413650124	0.999997853758838	0.890205804533091	"CP1g1164/CP1g166/CP1g1352"	3
"ko05231"	NA	"3/804"	"17/3833"	0.724696413650124	0.999997853758838	0.890205804533091	"CP5g5046/CP1g1254/CP6g5810"	3
"ko00983"	"Drug metabolism - other enzymes"	"7/804"	"39/3833"	0.739505602907862	0.999997853758838	0.890205804533091	"CP2g2371/CP4g4323/CP8g6374/CP2g1655/CP5g5388/CP3g3344/CP7g6932"	7
"ko05205"	NA	"7/804"	"39/3833"	0.739505602907862	0.999997853758838	0.890205804533091	"CP11g7938/CP9g7683/CP1g775/CP2g2033/CP10g8566/CP6g5447/CP4g3786"	7
"ko05130"	NA	"11/804"	"60/3833"	0.741822905503114	0.999997853758838	0.890205804533091	"CP2g2196/CP9g7667/CP1g207/CP3g3203/CP5g5127/CP5g4996/CP4g3864/CP4g4192/CP1g104/CP3g2916/CP1g237"	11
"ko04072"	"Phospholipase D signaling pathway"	"4/804"	"23/3833"	0.742387913090077	0.999997853758838	0.890205804533091	"CP11g7992/CP6g5810/CP2g2367/CP3g3560"	4
"ko04512"	"ECM-receptor interaction"	"4/804"	"23/3833"	0.742387913090077	0.999997853758838	0.890205804533091	"CP4g3969/CP4g4233/CP10g8566/CP4g3786"	4
"ko04380"	"Osteoclast differentiation"	"2/804"	"12/3833"	0.752225702240921	0.999997853758838	0.890205804533091	"CP3g3108/CP14g9339"	2
"ko04750"	"Inflammatory mediator regulation of TRP channels"	"2/804"	"12/3833"	0.752225702240921	0.999997853758838	0.890205804533091	"CP9g7683/CP10g8367"	2
"ko04012"	"ErbB signaling pathway"	"1/804"	"6/3833"	0.756717363576118	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko04114"	"Oocyte meiosis"	"8/804"	"45/3833"	0.756796949306168	0.999997853758838	0.890205804533091	"CP4g4075/CP9g7683/CP3g3575/CP5g5216/CP3g3108/CP10g8367/CP13g9063/CP14g9339"	8
"ko00052"	"Galactose metabolism"	"5/804"	"29/3833"	0.758666017993796	0.999997853758838	0.890205804533091	"CP1g879/CP7g7084/CP15g9918/CP4g4298/CP11g7789"	5
"ko04613"	"Neutrophil extracellular trap formation"	"5/804"	"29/3833"	0.758666017993796	0.999997853758838	0.890205804533091	"CP7g6795/CP12g8814/CP5g4809/CP3g2698/CP6g5912"	5
"ko04935"	"Growth hormone synthesis, secretion and action"	"3/804"	"18/3833"	0.761488831698616	0.999997853758838	0.890205804533091	"CP10g8411/CP7g7212/CP2g1801"	3
"ko04934"	NA	"6/804"	"35/3833"	0.773555061135291	0.999997853758838	0.890205804533091	"CP10g8411/CP7g7212/CP1g1454/CP2g1801/CP1g309/CP15g9965"	6
"ko03013"	"RNA transport"	"25/804"	"134/3833"	0.779765527755282	0.999997853758838	0.890205804533091	"CP1g1318/CP1g983/CP6g5813/CP3g2793/CP2g2424/CP1g65/CP9g7462/CP6g5812/CP6g5494/CP7g7192/CP3g3216/CP5g4786/CP3g2663/CP7g7190/CP3g3219/CP3g3325/CP2g2366/CP4g3673/CP13g9307/CP2g2500/CP14g9501/CP2g2140/CP10g8502/CP7g7058/CP7g7193"	25
"ko04261"	"Adrenergic signaling in cardiomyocytes"	"6/804"	"36/3833"	0.797291577250733	0.999997853758838	0.890205804533091	"CP10g8411/CP9g7683/CP2g1801/CP3g3575/CP3g3434/CP10g8367"	6
"ko04510"	"Focal adhesion"	"6/804"	"36/3833"	0.797291577250733	0.999997853758838	0.890205804533091	"CP4g3969/CP7g7212/CP9g7683/CP10g8566/CP6g5810/CP4g3786"	6
"ko00941"	"Flavonoid biosynthesis"	"1/804"	"7/3833"	0.807827695346383	0.999997853758838	0.890205804533091	"CP2g2155"	1
"ko04964"	"Proximal tubule bicarbonate reclamation"	"1/804"	"7/3833"	0.807827695346383	0.999997853758838	0.890205804533091	"CP14g9675"	1
"ko05221"	NA	"1/804"	"7/3833"	0.807827695346383	0.999997853758838	0.890205804533091	"CP1g965"	1
"ko00260"	"Glycine, serine and threonine metabolism"	"9/804"	"53/3833"	0.811284722964163	0.999997853758838	0.890205804533091	"CP3g3282/CP10g8474/CP5g5012/CP11g7876/CP9g7627/CP5g5383/CP3g2762/CP11g8167/CP1g958"	9
"ko05017"	NA	"14/804"	"80/3833"	0.817618504711861	0.999997853758838	0.890205804533091	"CP1g955/CP7g6795/CP5g4887/CP2g2361/CP2g2282/CP5g5123/CP11g7885/CP10g8435/CP2g1837/CP11g8135/CP4g4129/CP6g5581/CP6g5912/CP12g8771"	14
"ko04666"	"Fc gamma R-mediated phagocytosis"	"3/804"	"20/3833"	0.823062107129361	0.999997853758838	0.890205804533091	"CP1g104/CP6g5810/CP2g2367"	3
"ko04978"	"Mineral absorption"	"3/804"	"20/3833"	0.823062107129361	0.999997853758838	0.890205804533091	"CP5g5005/CP3g2801/CP11g8039"	3
"ko00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2/804"	"14/3833"	0.825837058002212	0.999997853758838	0.890205804533091	"CP14g9401/CP8g6383"	2
"ko05100"	NA	"2/804"	"14/3833"	0.825837058002212	0.999997853758838	0.890205804533091	"CP11g7992/CP1g104"	2
"ko00660"	"C5-Branched dibasic acid metabolism"	"1/804"	"8/3833"	0.848211002440347	0.999997853758838	0.890205804533091	"CP2g2303"	1
"ko05133"	NA	"3/804"	"21/3833"	0.848403374710639	0.999997853758838	0.890205804533091	"CP2g2196/CP10g8367/CP3g2916"	3
"ko05135"	NA	"5/804"	"33/3833"	0.852256459706785	0.999997853758838	0.890205804533091	"CP2g2196/CP7g7212/CP1g104/CP3g2916/CP6g5810"	5
"ko05225"	NA	"5/804"	"33/3833"	0.852256459706785	0.999997853758838	0.890205804533091	"CP2g2371/CP4g4323/CP7g7212/CP8g6374/CP1g1277"	5
"ko00300"	"Lysine biosynthesis"	"2/804"	"15/3833"	0.854718633909976	0.999997853758838	0.890205804533091	"CP3g3386/CP3g3387"	2
"ko04270"	"Vascular smooth muscle contraction"	"2/804"	"15/3833"	0.854718633909976	0.999997853758838	0.890205804533091	"CP9g7683/CP10g8367"	2
"ko04745"	"Phototransduction - fly"	"2/804"	"15/3833"	0.854718633909976	0.999997853758838	0.890205804533091	"CP10g8367/CP3g3561"	2
"ko05030"	NA	"2/804"	"15/3833"	0.854718633909976	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801"	2
"ko05034"	NA	"7/804"	"45/3833"	0.862429627664189	0.999997853758838	0.890205804533091	"CP10g8411/CP9g7683/CP12g8814/CP2g1801/CP5g4809/CP3g2698/CP10g8367"	7
"ko01523"	NA	"5/804"	"34/3833"	0.870266616514995	0.999997853758838	0.890205804533091	"CP2g2158/CP2g1606/CP3g2947/CP4g3721/CP5g4844"	5
"ko04918"	"Thyroid hormone synthesis"	"5/804"	"34/3833"	0.870266616514995	0.999997853758838	0.890205804533091	"CP1g8/CP10g8411/CP3g3354/CP2g1801/CP4g4118"	5
"ko05203"	NA	"13/804"	"79/3833"	0.874189054788807	0.999997853758838	0.890205804533091	"CP4g4075/CP3g3075/CP10g8411/CP2g1874/CP6g6093/CP12g8814/CP2g1801/CP5g4809/CP1g693/CP5g5123/CP10g8398/CP6g5754/CP1g965"	13
"ko04140"	"Autophagy - animal"	"10/804"	"63/3833"	0.879429614725476	0.999997853758838	0.890205804533091	"CP1g1318/CP6g5745/CP2g2361/CP11g7917/CP4g3785/CP4g4100/CP4g4192/CP10g8435/CP2g2033/CP1g1068"	10
"ko04520"	"Adherens junction"	"1/804"	"9/3833"	0.880116454476415	0.999997853758838	0.890205804533091	"CP10g8501"	1
"ko05217"	NA	"1/804"	"9/3833"	0.880116454476415	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko04214"	"Apoptosis - fly"	"4/804"	"29/3833"	0.886398764445175	0.999997853758838	0.890205804533091	"CP1g372/CP3g3505/CP3g3464/CP3g2744"	4
"ko04115"	"p53 signaling pathway"	"3/804"	"23/3833"	0.889747605148242	0.999997853758838	0.890205804533091	"CP10g8274/CP6g5822/CP7g6932"	3
"ko04139"	"Mitophagy - yeast"	"3/804"	"23/3833"	0.889747605148242	0.999997853758838	0.890205804533091	"CP10g8501/CP4g3785/CP6g5810"	3
"ko04120"	"Ubiquitin mediated proteolysis"	"15/804"	"92/3833"	0.896078731372888	0.999997853758838	0.890205804533091	"CP7g6949/CP8g6519/CP6g6008/CP3g2885/CP1g719/CP9g7350/CP9g7308/CP6g5496/CP5g5216/CP7g6846/CP10g8278/CP1g113/CP2g2140/CP8g6462/CP10g8325"	15
"ko04144"	"Endocytosis"	"15/804"	"92/3833"	0.896078731372888	0.999997853758838	0.890205804533091	"CP1g1140/CP11g7992/CP13g9122/CP5g5214/CP4g4228/CP3g2584/CP11g7840/CP9g7626/CP5g4630/CP1g104/CP6g5810/CP9g7576/CP2g2558/CP2g1784/CP1g1068"	15
"ko00562"	"Inositol phosphate metabolism"	"5/804"	"36/3833"	0.900755149695625	0.999997853758838	0.890205804533091	"CP3g3327/CP1g404/CP13g9017/CP6g5810/CP11g7838"	5
"ko05202"	NA	"4/804"	"30/3833"	0.901917213459974	0.999997853758838	0.890205804533091	"CP6g5984/CP1g775/CP3g2698/CP1g965"	4
"ko00460"	"Cyanoamino acid metabolism"	"1/804"	"10/3833"	0.905322095323947	0.999997853758838	0.890205804533091	"CP3g3415"	1
"ko04912"	"GnRH signaling pathway"	"1/804"	"10/3833"	0.905322095323947	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04971"	"Gastric acid secretion"	"1/804"	"10/3833"	0.905322095323947	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04914"	"Progesterone-mediated oocyte maturation"	"3/804"	"24/3833"	0.906373226198224	0.999997853758838	0.890205804533091	"CP5g5216/CP2g2085/CP1g965"	3
"ko04928"	"Parathyroid hormone synthesis, secretion and action"	"3/804"	"24/3833"	0.906373226198224	0.999997853758838	0.890205804533091	"CP10g8411/CP14g9593/CP2g1801"	3
"ko03060"	"Protein export"	"4/804"	"31/3833"	0.915532751599877	0.999997853758838	0.890205804533091	"CP4g4118/CP3g3317/CP6g5909/CP6g5986"	4
"ko05164"	NA	"4/804"	"31/3833"	0.915532751599877	0.999997853758838	0.890205804533091	"CP1g1318/CP2g2196/CP3g2916/CP6g5912"	4
"ko00740"	"Riboflavin metabolism"	"3/804"	"25/3833"	0.92069620329601	0.999997853758838	0.890205804533091	"CP4g3818/CP2g2031/CP1g549"	3
"ko03015"	"mRNA surveillance pathway"	"11/804"	"73/3833"	0.923475494554932	0.999997853758838	0.890205804533091	"CP7g7192/CP3g2663/CP7g7190/CP3g3325/CP9g7683/CP2g2366/CP3g3575/CP3g3434/CP1g197/CP10g8502/CP7g7193"	11
"ko00333"	"Prodigiosin biosynthesis"	"1/804"	"11/3833"	0.925233430756735	0.999997853758838	0.890205804533091	"CP1g17"	1
"ko00511"	"Other glycan degradation"	"1/804"	"11/3833"	0.925233430756735	0.999997853758838	0.890205804533091	"CP7g7084"	1
"ko04740"	"Olfactory transduction"	"1/804"	"11/3833"	0.925233430756735	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko00514"	"Other types of O-glycan biosynthesis"	"4/804"	"32/3833"	0.927435220322876	0.999997853758838	0.890205804533091	"CP16g10001/CP6g5645/CP6g5644/CP1g1355"	4
"ko00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"3/804"	"26/3833"	0.932989884828323	0.999997853758838	0.890205804533091	"CP14g9607/CP14g9418/CP14g9396"	3
"ko04974"	"Protein digestion and absorption"	"6/804"	"45/3833"	0.933492907234329	0.999997853758838	0.890205804533091	"CP4g3969/CP6g5971/CP5g4603/CP10g8566/CP4g3786/CP7g7076"	6
"ko04925"	"Aldosterone synthesis and secretion"	"5/804"	"39/3833"	0.934788360316961	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801/CP1g309/CP10g8367/CP3g3561"	5
"ko04138"	"Autophagy - yeast"	"10/804"	"69/3833"	0.936523589290387	0.999997853758838	0.890205804533091	"CP1g1318/CP1g166/CP4g3785/CP4g4100/CP10g8435/CP1g104/CP12g8884/CP12g8883/CP7g7076/CP1g1068"	10
"ko03020"	"RNA polymerase"	"4/804"	"33/3833"	0.937804704545785	0.999997853758838	0.890205804533091	"CP1g1273/CP6g5767/CP4g4097/CP1g1057"	4
"ko03018"	"RNA degradation"	"14/804"	"92/3833"	0.938160503456759	0.999997853758838	0.890205804533091	"CP2g2086/CP11g7887/CP1g879/CP3g3325/CP6g5930/CP5g5393/CP12g8974/CP5g5315/CP14g9578/CP5g4696/CP6g5752/CP1g1040/CP4g3592/CP10g8502"	14
"ko03070"	"Bacterial secretion system"	"1/804"	"12/3833"	0.940961406076354	0.999997853758838	0.890205804533091	"CP6g5909"	1
"ko04713"	"Circadian entrainment"	"1/804"	"12/3833"	0.940961406076354	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04136"	"Autophagy - other"	"3/804"	"27/3833"	0.943505874823063	0.999997853758838	0.890205804533091	"CP4g3785/CP4g4100/CP10g8435"	3
"ko04361"	"Axon regeneration"	"2/804"	"20/3833"	0.943543719707183	0.999997853758838	0.890205804533091	"CP11g7917/CP13g9203"	2
"ko04668"	"TNF signaling pathway"	"2/804"	"20/3833"	0.943543719707183	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801"	2
"ko04911"	"Insulin secretion"	"2/804"	"20/3833"	0.943543719707183	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801"	2
"ko05226"	NA	"2/804"	"20/3833"	0.943543719707183	0.999997853758838	0.890205804533091	"CP7g7212/CP4g4410"	2
"ko04141"	"Protein processing in endoplasmic reticulum"	"20/804"	"127/3833"	0.947193397471185	0.999997853758838	0.890205804533091	"CP1g1318/CP6g6008/CP1g8/CP3g3354/CP3g3018/CP4g4498/CP3g3101/CP9g7626/CP2g2085/CP4g4118/CP12g8885/CP8g6435/CP1g40/CP3g3317/CP11g7835/CP9g7576/CP6g5986/CP4g4270/CP2g1784/CP4g4355"	20
"ko04111"	"Cell cycle - yeast"	"10/804"	"71/3833"	0.949453403139637	0.999997853758838	0.890205804533091	"CP2g2450/CP5g5216/CP10g8286/CP3g3434/CP8g6186/CP13g9051/CP3g3566/CP4g4424/CP13g9063/CP2g2462"	10
"ko05213"	NA	"1/804"	"13/3833"	0.953384078024695	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko04620"	"Toll-like receptor signaling pathway"	"2/804"	"21/3833"	0.953558492864715	0.999997853758838	0.890205804533091	"CP2g2196/CP3g2916"	2
"ko05161"	NA	"6/804"	"48/3833"	0.955937982556055	0.999997853758838	0.890205804533091	"CP2g2196/CP10g8411/CP6g6093/CP2g1801/CP3g2916/CP1g965"	6
"ko04923"	"Regulation of lipolysis in adipocytes"	"1/804"	"14/3833"	0.963195387257194	0.999997853758838	0.890205804533091	"CP5g4572"	1
"ko05222"	NA	"1/804"	"14/3833"	0.963195387257194	0.999997853758838	0.890205804533091	"CP1g383"	1
"ko05170"	NA	"6/804"	"50/3833"	0.966829033860974	0.999997853758838	0.890205804533091	"CP2g2196/CP3g3108/CP10g8367/CP3g2916/CP14g9339/CP4g4355"	6
"ko04611"	"Platelet activation"	"4/804"	"37/3833"	0.967134094152632	0.999997853758838	0.890205804533091	"CP9g7683/CP10g8566/CP10g8246/CP4g3786"	4
"ko03050"	"Proteasome"	"5/804"	"44/3833"	0.968950430123727	0.999997853758838	0.890205804533091	"CP3g3428/CP5g4887/CP2g2282/CP2g1837/CP4g4129"	5
"ko05223"	NA	"1/804"	"15/3833"	0.970943726781995	0.999997853758838	0.890205804533091	"CP1g383"	1
"ko05224"	NA	"1/804"	"15/3833"	0.970943726781995	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko05146"	NA	"3/804"	"31/3833"	0.972028614377458	0.999997853758838	0.890205804533091	"CP10g8566/CP4g3786/CP1g1068"	3
"ko05200"	NA	"10/804"	"76/3833"	0.972179405395156	0.999997853758838	0.890205804533091	"CP2g2371/CP1g8/CP4g4323/CP7g7212/CP8g6374/CP10g8367/CP2g2085/CP1g965/CP10g8325/CP15g9965"	10
"ko04926"	"Relaxin signaling pathway"	"4/804"	"39/3833"	0.976377981193157	0.999997853758838	0.890205804533091	"CP10g8411/CP2g1801/CP10g8566/CP4g3786"	4
"ko04622"	"RIG-I-like receptor signaling pathway"	"1/804"	"16/3833"	0.977062439109726	0.999997853758838	0.890205804533091	"CP6g6093"	1
"ko04933"	NA	"2/804"	"25/3833"	0.979068197404548	0.999997853758838	0.890205804533091	"CP10g8566/CP4g3786"	2
"ko01524"	NA	"4/804"	"41/3833"	0.983135504976086	0.999997853758838	0.890205804533091	"CP2g2371/CP4g4323/CP8g6374/CP3g2801"	4
"ko03022"	"Basal transcription factors"	"3/804"	"34/3833"	0.983788230235662	0.999997853758838	0.890205804533091	"CP11g7998/CP11g8084/CP5g5123"	3
"ko00670"	"One carbon pool by folate"	"1/804"	"18/3833"	0.98570873054544	0.999997853758838	0.890205804533091	"CP1g1151"	1
"ko02010"	"ABC transporters"	"6/804"	"56/3833"	0.986405822355779	0.999997853758838	0.890205804533091	"CP2g2158/CP2g1606/CP3g2947/CP4g4410/CP4g3721/CP5g4844"	6
"ko04070"	"Phosphatidylinositol signaling system"	"3/804"	"35/3833"	0.986524017242837	0.999997853758838	0.890205804533091	"CP3g3327/CP10g8367/CP6g5810"	3
"ko04919"	"Thyroid hormone signaling pathway"	"2/804"	"28/3833"	0.988643870273071	0.999997853758838	0.890205804533091	"CP7g7212/CP1g879"	2
"ko04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1/804"	"19/3833"	0.988720573439665	0.999997853758838	0.890205804533091	"CP11g7992"	1
"ko00515"	"Mannose type O-glycan biosynthesis"	"1/804"	"20/3833"	0.991098302583479	0.999997853758838	0.890205804533091	"CP16g10001"	1
"ko00780"	"Biotin metabolism"	"1/804"	"20/3833"	0.991098302583479	0.999997853758838	0.890205804533091	"CP1g17"	1
"ko03410"	"Base excision repair"	"3/804"	"39/3833"	0.99365074092451	0.999997853758838	0.890205804533091	"CP4g4493/CP16g10122/CP10g8269"	3
"ko00513"	"Various types of N-glycan biosynthesis"	"2/804"	"31/3833"	0.993897745540351	0.999997853758838	0.890205804533091	"CP10g8660/CP3g3443"	2
"ko05210"	NA	"1/804"	"23/3833"	0.995626313707607	0.999997853758838	0.890205804533091	"CP7g7212"	1
"ko05214"	NA	"1/804"	"23/3833"	0.995626313707607	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04113"	"Meiosis - yeast"	"4/804"	"49/3833"	0.995862617402246	0.999997853758838	0.890205804533091	"CP9g7683/CP3g3575/CP5g5216/CP13g9063"	4
"ko05169"	NA	"7/804"	"71/3833"	0.9962137020682	0.999997853758838	0.890205804533091	"CP2g2196/CP2g2282/CP3g2916/CP4g4406/CP1g965/CP4g4129/CP4g4355"	7
"ko03008"	"Ribosome biogenesis in eukaryotes"	"7/804"	"78/3833"	0.998772193811395	0.999997853758838	0.890205804533091	"CP1g225/CP10g8501/CP1g718/CP11g7802/CP11g7750/CP7g6803/CP14g9501"	7
"ko04014"	"Ras signaling pathway"	"1/804"	"29/3833"	0.998946162093459	0.999997853758838	0.890205804533091	"CP10g8367"	1
"ko04110"	"Cell cycle"	"5/804"	"68/3833"	0.999470775918614	0.999997853758838	0.890205804533091	"CP4g4075/CP7g7212/CP5g5216/CP1g965/CP13g9063"	5
"ko00564"	"Glycerophospholipid metabolism"	"4/804"	"61/3833"	0.999559848091413	0.999997853758838	0.890205804533091	"CP5g5046/CP6g6078/CP1g1534/CP3g3560"	4
"ko00510"	"N-Glycan biosynthesis"	"1/804"	"41/3833"	0.99993928181998	0.999997853758838	0.890205804533091	"CP3g3443"	1
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"2/804"	"63/3833"	0.999994292573779	0.999997853758838	0.890205804533091	"CP7g6802/CP11g8094"	2
"ko03460"	"Fanconi anemia pathway"	"1/804"	"55/3833"	0.999997853758838	0.999997853758838	0.890205804533091	"CP1g113"	1
