"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko05100"	NA	"3/927"	"14/3833"	0.69518928270599	0.999997962358558	0.936687641324416	"CP11g7992/CP13g9110/CP3g3234"	3
"ko04961"	"Endocrine and other factor-regulated calcium reabsorption"	"4/927"	"19/3833"	0.710267000792052	0.999997962358558	0.936687641324416	"CP11g7992/CP13g9110/CP2g1650/CP3g3234"	4
"ko04152"	"AMPK signaling pathway"	"14/927"	"64/3833"	0.714072050807663	0.999997962358558	0.936687641324416	"CP3g3031/CP3g2767/CP11g8015/CP2g1806/CP3g3575/CP7g7126/CP5g4955/CP3g3434/CP3g3506/CP2g2103/CP9g7625/CP15g9862/CP3g2827/CP3g3437"	14
"ko00521"	"Streptomycin biosynthesis"	"2/927"	"10/3833"	0.737473383195206	0.999997962358558	0.936687641324416	"CP1g404/CP4g4298"	2
"ko04971"	"Gastric acid secretion"	"2/927"	"10/3833"	0.737473383195206	0.999997962358558	0.936687641324416	"CP2g1650/CP10g8367"	2
"ko00300"	"Lysine biosynthesis"	"3/927"	"15/3833"	0.74168085788392	0.999997962358558	0.936687641324416	"CP3g3386/CP5g4819/CP3g3387"	3
"ko04724"	"Glutamatergic synapse"	"3/927"	"15/3833"	0.74168085788392	0.999997962358558	0.936687641324416	"CP7g6693/CP3g3106/CP1g963"	3
"ko00140"	"Steroid hormone biosynthesis"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP1g174"	1
"ko00531"	"Glycosaminoglycan degradation"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP7g7084"	1
"ko04062"	"Chemokine signaling pathway"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04614"	"Renin-angiotensin system"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP15g9772"	1
"ko04662"	"B cell receptor signaling pathway"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04744"	"Phototransduction"	"1/927"	"5/3833"	0.749722279575468	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko00906"	"Carotenoid biosynthesis"	"7/927"	"34/3833"	0.749792190215554	0.999997962358558	0.936687641324416	"CP8g6554/CP9g7740/CP14g9611/CP8g6501/CP16g10041/CP1g671/CP7g6745"	7
"ko00350"	"Tyrosine metabolism"	"4/927"	"20/3833"	0.749838297000331	0.999997962358558	0.936687641324416	"CP13g9206/CP3g2759/CP1g103/CP1g998"	4
"ko04911"	"Insulin secretion"	"4/927"	"20/3833"	0.749838297000331	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1650/CP2g1801/CP1g418"	4
"ko05132"	NA	"22/927"	"102/3833"	0.768440733746003	0.999997962358558	0.936687641324416	"CP6g6020/CP9g7667/CP1g207/CP7g6797/CP6g6147/CP6g5990/CP6g6142/CP5g4996/CP4g3864/CP4g3752/CP1g259/CP3g3066/CP12g8687/CP2g2085/CP10g8361/CP15g9963/CP9g7581/CP3g2916/CP4g4245/CP1g941/CP12g8691/CP12g8683"	22
"ko00830"	"Retinol metabolism"	"3/927"	"16/3833"	0.78234248657542	0.999997962358558	0.936687641324416	"CP3g2759/CP1g563/CP2g2412"	3
"ko05142"	NA	"4/927"	"21/3833"	0.785123481135697	0.999997962358558	0.936687641324416	"CP3g3434/CP3g3506/CP9g7625/CP3g2916"	4
"ko04330"	"Notch signaling pathway"	"2/927"	"11/3833"	0.785921428162245	0.999997962358558	0.936687641324416	"CP5g5395/CP4g4249"	2
"ko04540"	"Gap junction"	"2/927"	"11/3833"	0.785921428162245	0.999997962358558	0.936687641324416	"CP1g207/CP4g3864"	2
"ko04916"	"Melanogenesis"	"2/927"	"11/3833"	0.785921428162245	0.999997962358558	0.936687641324416	"CP7g7212/CP10g8367"	2
"ko00592"	"alpha-Linolenic acid metabolism"	"5/927"	"26/3833"	0.790398231166595	0.999997962358558	0.936687641324416	"CP7g6881/CP5g4861/CP3g3299/CP4g4290/CP5g5317"	5
"ko00600"	"Sphingolipid metabolism"	"5/927"	"26/3833"	0.790398231166595	0.999997962358558	0.936687641324416	"CP9g7630/CP14g9616/CP11g7879/CP7g7084/CP11g7880"	5
"ko00790"	"Folate biosynthesis"	"5/927"	"26/3833"	0.790398231166595	0.999997962358558	0.936687641324416	"CP4g4088/CP8g6457/CP1g982/CP9g7412/CP2g2073"	5
"ko04722"	"Neurotrophin signaling pathway"	"5/927"	"26/3833"	0.790398231166595	0.999997962358558	0.936687641324416	"CP4g4075/CP7g7212/CP5g5395/CP10g8367/CP3g2916"	5
"ko03060"	"Protein export"	"6/927"	"31/3833"	0.796727179919851	0.999997962358558	0.936687641324416	"CP3g2842/CP5g5316/CP5g4862/CP6g5909/CP6g6021/CP16g9973"	6
"ko04150"	"mTOR signaling pathway"	"6/927"	"31/3833"	0.796727179919851	0.999997962358558	0.936687641324416	"CP3g2793/CP7g7212/CP11g7938/CP12g8813/CP3g2945/CP15g9862"	6
"ko01524"	NA	"8/927"	"41/3833"	0.810324485993213	0.999997962358558	0.936687641324416	"CP2g2371/CP4g4323/CP7g6797/CP6g5829/CP3g2801/CP11g8104/CP2g2243/CP1g1515"	8
"ko00591"	"Linoleic acid metabolism"	"1/927"	"6/3833"	0.810330285540343	0.999997962358558	0.936687641324416	"CP2g1783"	1
"ko04012"	"ErbB signaling pathway"	"1/927"	"6/3833"	0.810330285540343	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko05231"	NA	"3/927"	"17/3833"	0.817563592696011	0.999997962358558	0.936687641324416	"CP5g5046/CP2g1542/CP4g3834"	3
"ko04310"	"Wnt signaling pathway"	"5/927"	"27/3833"	0.818423932131273	0.999997962358558	0.936687641324416	"CP6g6020/CP3g3067/CP10g8501/CP7g7212/CP5g5395"	5
"ko03018"	"RNA degradation"	"19/927"	"92/3833"	0.821586868372604	0.999997962358558	0.936687641324416	"CP2g2086/CP11g7887/CP3g3325/CP6g5930/CP5g5393/CP12g8974/CP5g5315/CP14g9578/CP1g995/CP5g4696/CP14g9354/CP1g1040/CP3g2827/CP4g3592/CP5g5062/CP5g4973/CP10g8502/CP10g8498/CP2g1794"	19
"ko00310"	"Lysine degradation"	"6/927"	"32/3833"	0.822180383434872	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098/CP16g10119/CP9g7627/CP13g9099/CP1g1205"	6
"ko00240"	"Pyrimidine metabolism"	"10/927"	"51/3833"	0.823769282523172	0.999997962358558	0.936687641324416	"CP6g5977/CP6g5801/CP11g7996/CP11g7997/CP15g9954/CP1g159/CP5g5388/CP1g151/CP11g7893/CP7g6932"	10
"ko04750"	"Inflammatory mediator regulation of TRP channels"	"2/927"	"12/3833"	0.826316348334004	0.999997962358558	0.936687641324416	"CP9g7683/CP10g8367"	2
"ko05216"	NA	"2/927"	"12/3833"	0.826316348334004	0.999997962358558	0.936687641324416	"CP14g9558/CP4g3832"	2
"ko05165"	NA	"16/927"	"79/3833"	0.83044338522674	0.999997962358558	0.936687641324416	"CP4g3969/CP3g3075/CP7g7212/CP2g1874/CP5g5395/CP12g8813/CP3g3575/CP3g3434/CP3g3506/CP5g5123/CP9g7625/CP10g8398/CP2g1756/CP6g5754/CP2g2016/CP12g8982"	16
"ko05145"	NA	"9/927"	"47/3833"	0.837057584021898	0.999997962358558	0.936687641324416	"CP4g4415/CP7g6797/CP7g6746/CP9g7626/CP3g2916/CP3g3249/CP9g7576/CP2g1784/CP4g4087"	9
"ko00650"	"Butanoate metabolism"	"4/927"	"23/3833"	0.843697431785582	0.999997962358558	0.936687641324416	"CP2g2099/CP2g2098/CP2g2303/CP11g8059"	4
"ko05140"	NA	"4/927"	"23/3833"	0.843697431785582	0.999997962358558	0.936687641324416	"CP6g5813/CP9g7462/CP6g5812/CP3g2916"	4
"ko00760"	"Nicotinate and nicotinamide metabolism"	"6/927"	"33/3833"	0.845037596799234	0.999997962358558	0.936687641324416	"CP4g3662/CP15g9853/CP3g3487/CP1g1185/CP11g7893/CP1g480"	6
"ko05225"	NA	"6/927"	"33/3833"	0.845037596799234	0.999997962358558	0.936687641324416	"CP2g2371/CP4g4323/CP7g7212/CP6g5829/CP2g2243/CP1g1515"	6
"ko04935"	"Growth hormone synthesis, secretion and action"	"3/927"	"18/3833"	0.847815347785333	0.999997962358558	0.936687641324416	"CP10g8411/CP7g7212/CP2g1801"	3
"ko00941"	"Flavonoid biosynthesis"	"1/927"	"7/3833"	0.856273276212959	0.999997962358558	0.936687641324416	"CP2g2155"	1
"ko04726"	"Serotonergic synapse"	"1/927"	"7/3833"	0.856273276212959	0.999997962358558	0.936687641324416	"CP4g4088"	1
"ko04964"	"Proximal tubule bicarbonate reclamation"	"1/927"	"7/3833"	0.856273276212959	0.999997962358558	0.936687641324416	"CP2g1650"	1
"ko04020"	"Calcium signaling pathway"	"5/927"	"29/3833"	0.865390898800544	0.999997962358558	0.936687641324416	"CP12g8954/CP7g6795/CP12g8955/CP10g8367/CP6g5912"	5
"ko05163"	NA	"5/927"	"29/3833"	0.865390898800544	0.999997962358558	0.936687641324416	"CP10g8411/CP7g7212/CP7g6797/CP2g1801/CP10g8367"	5
"ko03022"	"Basal transcription factors"	"6/927"	"34/3833"	0.865447326781452	0.999997962358558	0.936687641324416	"CP11g7998/CP11g8084/CP11g7757/CP5g5123/CP2g1573/CP1g990"	6
"ko04022"	"cGMP-PKG signaling pathway"	"7/927"	"39/3833"	0.866839417588089	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1650/CP7g6795/CP9g7683/CP2g1801/CP10g8367/CP6g5912"	7
"ko04070"	"Phosphatidylinositol signaling system"	"6/927"	"35/3833"	0.883574900264672	0.999997962358558	0.936687641324416	"CP3g3127/CP10g8626/CP4g4248/CP10g8367/CP2g1542/CP4g3834"	6
"ko04114"	"Oocyte meiosis"	"8/927"	"45/3833"	0.884993173780594	0.999997962358558	0.936687641324416	"CP4g4075/CP6g6020/CP9g7683/CP3g3575/CP5g5216/CP3g3506/CP9g7625/CP10g8367"	8
"ko04016"	"MAPK signaling pathway - plant"	"19/927"	"97/3833"	0.885118734607483	0.999997962358558	0.936687641324416	"CP6g5432/CP3g3222/CP5g5257/CP8g6178/CP6g5760/CP6g5547/CP5g4626/CP10g8367/CP3g2753/CP3g2801/CP5g5388/CP9g7316/CP11g8104/CP1g932/CP5g5367/CP3g3480/CP3g3472/CP8g6412/CP3g3479"	19
"ko00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2/927"	"14/3833"	0.887136661737896	0.999997962358558	0.936687641324416	"CP5g4903/CP8g6383"	2
"ko05222"	NA	"2/927"	"14/3833"	0.887136661737896	0.999997962358558	0.936687641324416	"CP7g6797/CP1g383"	2
"ko04360"	"Axon guidance"	"1/927"	"8/3833"	0.891096766268	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04659"	"Th17 cell differentiation"	"1/927"	"8/3833"	0.891096766268	0.999997962358558	0.936687641324416	"CP2g2085"	1
"ko04962"	"Vasopressin-regulated water reabsorption"	"1/927"	"8/3833"	0.891096766268	0.999997962358558	0.936687641324416	"CP6g5990"	1
"ko05235"	NA	"1/927"	"8/3833"	0.891096766268	0.999997962358558	0.936687641324416	"CP10g8501"	1
"ko00270"	"Cysteine and methionine metabolism"	"11/927"	"60/3833"	0.89145288657613	0.999997962358558	0.936687641324416	"CP4g4017/CP1g695/CP3g2758/CP14g9476/CP2g1591/CP13g9206/CP1g103/CP3g3382/CP10g8482/CP1g912/CP3g3025"	11
"ko05164"	NA	"5/927"	"31/3833"	0.901687136280058	0.999997962358558	0.936687641324416	"CP1g1318/CP7g6797/CP2g1851/CP3g2916/CP6g5912"	5
"ko04270"	"Vascular smooth muscle contraction"	"2/927"	"15/3833"	0.909514477715431	0.999997962358558	0.936687641324416	"CP9g7683/CP10g8367"	2
"ko04927"	"Cortisol synthesis and secretion"	"2/927"	"15/3833"	0.909514477715431	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801"	2
"ko05030"	NA	"2/927"	"15/3833"	0.909514477715431	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801"	2
"ko05200"	NA	"14/927"	"76/3833"	0.910011611392333	0.999997962358558	0.936687641324416	"CP6g6020/CP2g2371/CP4g4323/CP7g7212/CP7g6797/CP6g5829/CP14g9558/CP4g3832/CP10g8367/CP12g8687/CP2g2085/CP12g8683/CP2g2243/CP1g1515"	14
"ko00360"	"Phenylalanine metabolism"	"3/927"	"21/3833"	0.913834209629474	0.999997962358558	0.936687641324416	"CP13g9206/CP1g103/CP1g998"	3
"ko04810"	"Regulation of actin cytoskeleton"	"3/927"	"21/3833"	0.913834209629474	0.999997962358558	0.936687641324416	"CP9g7683/CP2g1542/CP9g7581"	3
"ko00770"	"Pantothenate and CoA biosynthesis"	"5/927"	"32/3833"	0.916410609029167	0.999997962358558	0.936687641324416	"CP8g6597/CP2g2303/CP15g9954/CP13g9099/CP1g1205"	5
"ko03450"	"Non-homologous end-joining"	"1/927"	"9/3833"	0.917489785266579	0.999997962358558	0.936687641324416	"CP5g4532"	1
"ko04520"	"Adherens junction"	"1/927"	"9/3833"	0.917489785266579	0.999997962358558	0.936687641324416	"CP10g8501"	1
"ko04625"	"C-type lectin receptor signaling pathway"	"1/927"	"9/3833"	0.917489785266579	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko05217"	NA	"1/927"	"9/3833"	0.917489785266579	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04140"	"Autophagy - animal"	"11/927"	"63/3833"	0.924387431283136	0.999997962358558	0.936687641324416	"CP1g1318/CP6g5745/CP2g2361/CP4g3785/CP3g3506/CP4g4100/CP4g4192/CP10g8435/CP2g2033/CP3g2945/CP15g9862"	11
"ko04144"	"Endocytosis"	"17/927"	"92/3833"	0.925280415968373	0.999997962358558	0.936687641324416	"CP1g1140/CP11g7992/CP13g9110/CP13g9122/CP6g5990/CP4g4228/CP3g2584/CP1g373/CP4g3752/CP9g7626/CP3g3234/CP2g1542/CP4g4245/CP9g7576/CP4g4189/CP2g1784/CP5g4950"	17
"ko04024"	"cAMP signaling pathway"	"5/927"	"33/3833"	0.929155789784512	0.999997962358558	0.936687641324416	"CP2g1650/CP9g7683/CP5g4861/CP10g8367/CP14g9705"	5
"ko04624"	"Toll and Imd signaling pathway"	"5/927"	"33/3833"	0.929155789784512	0.999997962358558	0.936687641324416	"CP6g6008/CP10g8411/CP2g2415/CP2g1801/CP3g2916"	5
"ko05110"	NA	"3/927"	"22/3833"	0.929230875997041	0.999997962358558	0.936687641324416	"CP12g8813/CP2g1756/CP6g5754"	3
"ko04925"	"Aldosterone synthesis and secretion"	"6/927"	"39/3833"	0.936788471502199	0.999997962358558	0.936687641324416	"CP12g8954/CP10g8411/CP2g1650/CP12g8955/CP2g1801/CP10g8367"	6
"ko00261"	"Monobactam biosynthesis"	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP7g6996"	1
"ko00565"	"Ether lipid metabolism"	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP7g7078"	1
"ko04122"	"Sulfur relay system"	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP9g7509"	1
"ko04660"	"T cell receptor signaling pathway"	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04912"	"GnRH signaling pathway"	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko05032"	NA	"1/927"	"10/3833"	0.937491607718954	0.999997962358558	0.936687641324416	"CP2g2270"	1
"ko04141"	"Protein processing in endoplasmic reticulum"	"24/927"	"127/3833"	0.939006640329817	0.999997962358558	0.936687641324416	"CP1g1318/CP6g6020/CP6g6008/CP3g3354/CP1g475/CP3g3018/CP3g3154/CP3g2842/CP12g8687/CP3g3101/CP9g7626/CP6g5431/CP6g5430/CP2g2085/CP1g40/CP11g7835/CP8g6327/CP1g339/CP9g7576/CP12g8982/CP12g8683/CP4g4270/CP2g1784/CP1g1275"	24
"ko05214"	NA	"3/927"	"23/3833"	0.942060892628759	0.999997962358558	0.936687641324416	"CP12g8954/CP12g8955/CP10g8367"	3
"ko00052"	"Galactose metabolism"	"4/927"	"29/3833"	0.945209832102298	0.999997962358558	0.936687641324416	"CP7g7084/CP4g4298/CP3g2827/CP11g7789"	4
"ko04142"	"Lysosome"	"8/927"	"51/3833"	0.950194116829753	0.999997962358558	0.936687641324416	"CP14g9616/CP7g7084/CP5g5296/CP2g1756/CP2g2033/CP3g3234/CP6g5754/CP1g288"	8
"ko00230"	"Purine metabolism"	"17/927"	"96/3833"	0.95158741562842	0.999997962358558	0.936687641324416	"CP7g6996/CP6g5801/CP5g5221/CP3g3075/CP2g1874/CP1g1086/CP7g6929/CP13g9329/CP10g8398/CP9g7459/CP1g383/CP5g5388/CP4g4298/CP1g1185/CP11g7893/CP4g4152/CP7g6932"	17
"ko00333"	"Prodigiosin biosynthesis"	"1/927"	"11/3833"	0.952648625674625	0.999997962358558	0.936687641324416	"CP4g4139"	1
"ko00511"	"Other glycan degradation"	"1/927"	"11/3833"	0.952648625674625	0.999997962358558	0.936687641324416	"CP7g7084"	1
"ko04740"	"Olfactory transduction"	"1/927"	"11/3833"	0.952648625674625	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko04928"	"Parathyroid hormone synthesis, secretion and action"	"3/927"	"24/3833"	0.952704947671632	0.999997962358558	0.936687641324416	"CP10g8411/CP14g9593/CP2g1801"	3
"ko00670"	"One carbon pool by folate"	"2/927"	"18/3833"	0.954182971524393	0.999997962358558	0.936687641324416	"CP2g2023/CP12g8783"	2
"ko04720"	"Long-term potentiation"	"2/927"	"18/3833"	0.954182971524393	0.999997962358558	0.936687641324416	"CP9g7683/CP10g8367"	2
"ko04120"	"Ubiquitin mediated proteolysis"	"16/927"	"92/3833"	0.95609833677556	0.999997962358558	0.936687641324416	"CP6g6020/CP8g6519/CP6g6008/CP3g2885/CP1g719/CP9g7350/CP8g6664/CP6g5496/CP3g3154/CP10g8242/CP5g5216/CP7g6737/CP7g6846/CP10g8278/CP1g113/CP2g2226"	16
"ko05031"	NA	"4/927"	"31/3833"	0.962335720670211	0.999997962358558	0.936687641324416	"CP10g8411/CP9g7683/CP2g1801/CP10g8367"	4
"ko04380"	"Osteoclast differentiation"	"1/927"	"12/3833"	0.964133378160136	0.999997962358558	0.936687641324416	"CP1g288"	1
"ko04713"	"Circadian entrainment"	"1/927"	"12/3833"	0.964133378160136	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko05203"	NA	"13/927"	"79/3833"	0.964920075337145	0.999997962358558	0.936687641324416	"CP4g4075/CP3g3075/CP10g8411/CP2g1874/CP2g1801/CP4g4249/CP11g7757/CP5g4809/CP2g2400/CP5g5123/CP10g8398/CP6g5754/CP2g2016"	13
"ko00514"	"Other types of O-glycan biosynthesis"	"4/927"	"32/3833"	0.968896450904645	0.999997962358558	0.936687641324416	"CP16g10001/CP6g5645/CP6g5644/CP1g1355"	4
"ko00515"	"Mannose type O-glycan biosynthesis"	"2/927"	"20/3833"	0.971242176253417	0.999997962358558	0.936687641324416	"CP14g9595/CP16g10001"	2
"ko04668"	"TNF signaling pathway"	"2/927"	"20/3833"	0.971242176253417	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801"	2
"ko05226"	NA	"2/927"	"20/3833"	0.971242176253417	0.999997962358558	0.936687641324416	"CP7g7212/CP4g3648"	2
"ko04623"	"Cytosolic DNA-sensing pathway"	"1/927"	"13/3833"	0.97283485904094	0.999997962358558	0.936687641324416	"CP4g3837"	1
"ko05213"	NA	"1/927"	"13/3833"	0.97283485904094	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04111"	"Cell cycle - yeast"	"11/927"	"71/3833"	0.973839779702459	0.999997962358558	0.936687641324416	"CP6g6020/CP2g2450/CP1g446/CP1g505/CP5g5216/CP3g3434/CP3g3506/CP9g7625/CP8g6186/CP13g9051/CP4g4424"	11
"ko03020"	"RNA polymerase"	"4/927"	"33/3833"	0.974377921403974	0.999997962358558	0.936687641324416	"CP1g1273/CP4g3837/CP4g4097/CP1g1057"	4
"ko00564"	"Glycerophospholipid metabolism"	"9/927"	"61/3833"	0.975547459244795	0.999997962358558	0.936687641324416	"CP5g5046/CP6g5805/CP7g6881/CP10g8626/CP6g6078/CP7g6690/CP4g3834/CP2g2406/CP5g5317"	9
"ko05133"	NA	"2/927"	"21/3833"	0.977285120108569	0.999997962358558	0.936687641324416	"CP10g8367/CP3g2916"	2
"ko04924"	"Renin secretion"	"1/927"	"14/3833"	0.979427028064251	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko04919"	"Thyroid hormone signaling pathway"	"3/927"	"28/3833"	0.979537096894409	0.999997962358558	0.936687641324416	"CP7g7212/CP2g1650/CP3g2827"	3
"ko04064"	"NF-kappa B signaling pathway"	"2/927"	"22/3833"	0.982090544519722	0.999997962358558	0.936687641324416	"CP10g8501/CP3g2916"	2
"ko04934"	NA	"4/927"	"35/3833"	0.982733357380428	0.999997962358558	0.936687641324416	"CP10g8411/CP7g7212/CP1g1454/CP2g1801"	4
"ko04613"	"Neutrophil extracellular trap formation"	"3/927"	"29/3833"	0.983497935139652	0.999997962358558	0.936687641324416	"CP7g6795/CP5g4809/CP6g5912"	3
"ko04745"	"Phototransduction - fly"	"1/927"	"15/3833"	0.984420781660596	0.999997962358558	0.936687641324416	"CP10g8367"	1
"ko05223"	NA	"1/927"	"15/3833"	0.984420781660596	0.999997962358558	0.936687641324416	"CP1g383"	1
"ko05224"	NA	"1/927"	"15/3833"	0.984420781660596	0.999997962358558	0.936687641324416	"CP7g7212"	1
"ko04510"	"Focal adhesion"	"4/927"	"36/3833"	0.985871580355552	0.999997962358558	0.936687641324416	"CP4g3969/CP7g7212/CP9g7683/CP2g1542"	4
"ko04512"	"ECM-receptor interaction"	"2/927"	"23/3833"	0.985902892318861	0.999997962358558	0.936687641324416	"CP4g3969/CP4g4233"	2
"ko05210"	NA	"2/927"	"23/3833"	0.985902892318861	0.999997962358558	0.936687641324416	"CP7g7212/CP7g6797"	2
"ko05202"	NA	"3/927"	"30/3833"	0.986718806057621	0.999997962358558	0.936687641324416	"CP6g5984/CP1g775/CP5g5017"	3
"ko04622"	"RIG-I-like receptor signaling pathway"	"1/927"	"16/3833"	0.988203373436559	0.999997962358558	0.936687641324416	"CP10g8402"	1
"ko04113"	"Meiosis - yeast"	"6/927"	"49/3833"	0.988567373181791	0.999997962358558	0.936687641324416	"CP9g7683/CP3g3575/CP5g5216/CP3g3506/CP9g7625/CP5g4567"	6
"ko04218"	"Cellular senescence"	"6/927"	"49/3833"	0.988567373181791	0.999997962358558	0.936687641324416	"CP12g8766/CP7g6795/CP9g7683/CP10g8367/CP11g8165/CP6g5912"	6
"ko04914"	"Progesterone-mediated oocyte maturation"	"2/927"	"24/3833"	0.988920887286791	0.999997962358558	0.936687641324416	"CP5g5216/CP2g2085"	2
"ko05206"	NA	"3/927"	"31/3833"	0.989331279491987	0.999997962358558	0.936687641324416	"CP4g3648/CP5g4844/CP14g9374"	3
"ko05034"	NA	"5/927"	"45/3833"	0.992050587079639	0.999997962358558	0.936687641324416	"CP10g8411/CP9g7683/CP2g1801/CP5g4809/CP10g8367"	5
"ko05205"	NA	"4/927"	"39/3833"	0.992350796181371	0.999997962358558	0.936687641324416	"CP11g7938/CP9g7683/CP1g775/CP2g2033"	4
"ko05135"	NA	"3/927"	"33/3833"	0.993151957864175	0.999997962358558	0.936687641324416	"CP7g7212/CP2g1542/CP3g2916"	3
"ko04138"	"Autophagy - yeast"	"9/927"	"69/3833"	0.993158250392857	0.999997962358558	0.936687641324416	"CP1g1318/CP1g166/CP12g8949/CP4g3785/CP3g3506/CP4g4100/CP1g669/CP10g8435/CP3g2945"	9
"ko00780"	"Biotin metabolism"	"1/927"	"20/3833"	0.996125270119177	0.999997962358558	0.936687641324416	"CP4g4139"	1
"ko04666"	"Fc gamma R-mediated phagocytosis"	"1/927"	"20/3833"	0.996125270119177	0.999997962358558	0.936687641324416	"CP2g1542"	1
"ko04014"	"Ras signaling pathway"	"2/927"	"29/3833"	0.996743549163386	0.999997962358558	0.936687641324416	"CP6g5990/CP10g8367"	2
"ko04620"	"Toll-like receptor signaling pathway"	"1/927"	"21/3833"	0.997067277619708	0.999997962358558	0.936687641324416	"CP3g2916"	1
"ko03430"	"Mismatch repair"	"3/927"	"39/3833"	0.998253653551122	0.999997962358558	0.936687641324416	"CP2g1870/CP4g4028/CP4g4029"	3
"ko04010"	"MAPK signaling pathway"	"7/927"	"67/3833"	0.99880491777845	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801/CP9g7626/CP3g2916/CP13g9203/CP9g7576/CP2g1784"	7
"ko05161"	NA	"4/927"	"48/3833"	0.998888980152417	0.999997962358558	0.936687641324416	"CP10g8411/CP7g6797/CP2g1801/CP3g2916"	4
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"6/927"	"63/3833"	0.999238712243497	0.999997962358558	0.936687641324416	"CP2g1822/CP7g6802/CP7g6826/CP8g6416/CP4g4084/CP5g4833"	6
"ko05170"	NA	"4/927"	"50/3833"	0.999287103782063	0.999997962358558	0.936687641324416	"CP6g6020/CP7g6797/CP10g8367/CP3g2916"	4
"ko04110"	"Cell cycle"	"6/927"	"68/3833"	0.999728963033416	0.999997962358558	0.936687641324416	"CP4g4075/CP6g6020/CP7g7212/CP1g505/CP5g5216/CP1g990"	6
"ko04926"	"Relaxin signaling pathway"	"2/927"	"39/3833"	0.999738638268538	0.999997962358558	0.936687641324416	"CP10g8411/CP2g1801"	2
"ko00513"	"Various types of N-glycan biosynthesis"	"1/927"	"31/3833"	0.999819885073342	0.999997962358558	0.936687641324416	"CP3g3443"	1
"ko05146"	NA	"1/927"	"31/3833"	0.999819885073342	0.999997962358558	0.936687641324416	"CP6g5990"	1
"ko04974"	"Protein digestion and absorption"	"2/927"	"45/3833"	0.999944359585404	0.999997962358558	0.936687641324416	"CP4g3969/CP2g1650"	2
"ko04611"	"Platelet activation"	"1/927"	"37/3833"	0.999966368128163	0.999997962358558	0.936687641324416	"CP9g7683"	1
"ko03008"	"Ribosome biogenesis in eukaryotes"	"6/927"	"78/3833"	0.999968253011644	0.999997962358558	0.936687641324416	"CP1g225/CP10g8501/CP14g9453/CP11g7802/CP7g6803/CP14g9501"	6
"ko03420"	"Nucleotide excision repair"	"3/927"	"56/3833"	0.999970511529169	0.999997962358558	0.936687641324416	"CP2g1870/CP2g1573/CP1g990"	3
"ko03440"	"Homologous recombination"	"2/927"	"49/3833"	0.999980372197315	0.999997962358558	0.936687641324416	"CP7g6924/CP2g1870"	2
"ko03410"	"Base excision repair"	"1/927"	"39/3833"	0.9999807902041	0.999997962358558	0.936687641324416	"CP4g4493"	1
"ko00510"	"N-Glycan biosynthesis"	"1/927"	"41/3833"	0.99998903151968	0.999997962358558	0.936687641324416	"CP3g3443"	1
"ko03460"	"Fanconi anemia pathway"	"2/927"	"55/3833"	0.999995942257941	0.999997962358558	0.936687641324416	"CP2g1870/CP1g113"	2
"ko03030"	"DNA replication"	"1/927"	"47/3833"	0.999997962358558	0.999997962358558	0.936687641324416	"CP2g1870"	1
