"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko00460"	"Cyanoamino acid metabolism"	"1/759"	"10/3833"	0.890253877803519	0.999999192608225	0.952533941941964	"CP12g8783"	1
"ko00521"	"Streptomycin biosynthesis"	"1/759"	"10/3833"	0.890253877803519	0.999999192608225	0.952533941941964	"CP1g404"	1
"ko04912"	"GnRH signaling pathway"	"1/759"	"10/3833"	0.890253877803519	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko05032"	NA	"1/759"	"10/3833"	0.890253877803519	0.999999192608225	0.952533941941964	"CP2g2270"	1
"ko00340"	"Histidine metabolism"	"2/759"	"18/3833"	0.898002236295229	0.999999192608225	0.952533941941964	"CP4g3970/CP1g1205"	2
"ko00670"	"One carbon pool by folate"	"2/759"	"18/3833"	0.898002236295229	0.999999192608225	0.952533941941964	"CP1g422/CP12g8783"	2
"ko04720"	"Long-term potentiation"	"2/759"	"18/3833"	0.898002236295229	0.999999192608225	0.952533941941964	"CP9g7683/CP10g8367"	2
"ko04935"	"Growth hormone synthesis, secretion and action"	"2/759"	"18/3833"	0.898002236295229	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801"	2
"ko04933"	NA	"3/759"	"25/3833"	0.898424073272291	0.999999192608225	0.952533941941964	"CP12g8889/CP10g8566/CP4g3786"	3
"ko04141"	"Protein processing in endoplasmic reticulum"	"20/759"	"127/3833"	0.902364402768404	0.999999192608225	0.952533941941964	"CP1g1318/CP6g6008/CP1g8/CP3g3354/CP1g475/CP3g3018/CP3g3154/CP3g3101/CP9g7626/CP6g5431/CP6g5430/CP2g2085/CP12g8885/CP1g40/CP11g7835/CP9g7576/CP4g4270/CP2g1784/CP10g8374/CP1g1275"	20
"ko00310"	"Lysine degradation"	"4/759"	"32/3833"	0.903354834654766	0.999999192608225	0.952533941941964	"CP2g2099/CP2g2098/CP16g10119/CP1g1205"	4
"ko04142"	"Lysosome"	"7/759"	"51/3833"	0.903450510050051	0.999999192608225	0.952533941941964	"CP14g9616/CP7g7084/CP2g1756/CP2g2033/CP8g6427/CP1g288/CP15g9843"	7
"ko04925"	"Aldosterone synthesis and secretion"	"5/759"	"39/3833"	0.909798177721479	0.999999192608225	0.952533941941964	"CP12g8954/CP10g8411/CP2g1650/CP2g1801/CP10g8367"	5
"ko04926"	"Relaxin signaling pathway"	"5/759"	"39/3833"	0.909798177721479	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801/CP12g8889/CP10g8566/CP4g3786"	5
"ko00511"	"Other glycan degradation"	"1/759"	"11/3833"	0.912042344125028	0.999999192608225	0.952533941941964	"CP7g7084"	1
"ko04330"	"Notch signaling pathway"	"1/759"	"11/3833"	0.912042344125028	0.999999192608225	0.952533941941964	"CP4g4249"	1
"ko04740"	"Olfactory transduction"	"1/759"	"11/3833"	0.912042344125028	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko04916"	"Melanogenesis"	"1/759"	"11/3833"	0.912042344125028	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko04722"	"Neurotrophin signaling pathway"	"3/759"	"26/3833"	0.91295797008251	0.999999192608225	0.952533941941964	"CP4g4075/CP10g8367/CP3g2916"	3
"ko04721"	"Synaptic vesicle cycle"	"4/759"	"34/3833"	0.927155550157593	0.999999192608225	0.952533941941964	"CP11g7992/CP13g9110/CP2g2270/CP2g1756"	4
"ko04666"	"Fc gamma R-mediated phagocytosis"	"2/759"	"20/3833"	0.928573449363023	0.999999192608225	0.952533941941964	"CP1g104/CP2g2367"	2
"ko04668"	"TNF signaling pathway"	"2/759"	"20/3833"	0.928573449363023	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801"	2
"ko03070"	"Bacterial secretion system"	"1/759"	"12/3833"	0.929509602316839	0.999999192608225	0.952533941941964	"CP6g5909"	1
"ko04380"	"Osteoclast differentiation"	"1/759"	"12/3833"	0.929509602316839	0.999999192608225	0.952533941941964	"CP1g288"	1
"ko04713"	"Circadian entrainment"	"1/759"	"12/3833"	0.929509602316839	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko04930"	NA	"1/759"	"12/3833"	0.929509602316839	0.999999192608225	0.952533941941964	"CP2g1874"	1
"ko04966"	"Collecting duct acid secretion"	"1/759"	"12/3833"	0.929509602316839	0.999999192608225	0.952533941941964	"CP2g1756"	1
"ko00051"	"Fructose and mannose metabolism"	"5/759"	"41/3833"	0.930668054069989	0.999999192608225	0.952533941941964	"CP2g1904/CP11g7978/CP9g7739/CP3g2827/CP6g5578"	5
"ko04120"	"Ubiquitin mediated proteolysis"	"13/759"	"92/3833"	0.939968831949286	0.999999192608225	0.952533941941964	"CP7g6949/CP8g6519/CP6g6008/CP3g2885/CP1g719/CP9g7350/CP8g6664/CP6g5496/CP3g3154/CP10g8242/CP5g5216/CP7g6846/CP2g2226"	13
"ko04810"	"Regulation of actin cytoskeleton"	"2/759"	"21/3833"	0.940393738003832	0.999999192608225	0.952533941941964	"CP9g7683/CP1g104"	2
"ko05133"	NA	"2/759"	"21/3833"	0.940393738003832	0.999999192608225	0.952533941941964	"CP10g8367/CP3g2916"	2
"ko05142"	NA	"2/759"	"21/3833"	0.940393738003832	0.999999192608225	0.952533941941964	"CP3g3434/CP3g2916"	2
"ko04623"	"Cytosolic DNA-sensing pathway"	"1/759"	"13/3833"	0.943511751450971	0.999999192608225	0.952533941941964	"CP4g3842"	1
"ko05120"	NA	"1/759"	"13/3833"	0.943511751450971	0.999999192608225	0.952533941941964	"CP2g1756"	1
"ko04510"	"Focal adhesion"	"4/759"	"36/3833"	0.945541873805299	0.999999192608225	0.952533941941964	"CP4g3969/CP9g7683/CP10g8566/CP4g3786"	4
"ko04014"	"Ras signaling pathway"	"3/759"	"29/3833"	0.945921472250874	0.999999192608225	0.952533941941964	"CP6g5990/CP10g8367/CP12g8924"	3
"ko05163"	NA	"3/759"	"29/3833"	0.945921472250874	0.999999192608225	0.952533941941964	"CP10g8411/CP2g1801/CP10g8367"	3
"ko04064"	"NF-kappa B signaling pathway"	"2/759"	"22/3833"	0.950340362056182	0.999999192608225	0.952533941941964	"CP10g8501/CP3g2916"	2
"ko04611"	"Platelet activation"	"4/759"	"37/3833"	0.953047019612174	0.999999192608225	0.952533941941964	"CP9g7683/CP12g8889/CP10g8566/CP4g3786"	4
"ko05202"	NA	"3/759"	"30/3833"	0.954032099737835	0.999999192608225	0.952533941941964	"CP6g5984/CP1g775/CP1g965"	3
"ko04924"	"Renin secretion"	"1/759"	"14/3833"	0.954735463662676	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko05222"	NA	"1/759"	"14/3833"	0.954735463662676	0.999999192608225	0.952533941941964	"CP1g383"	1
"ko04139"	"Mitophagy - yeast"	"2/759"	"23/3833"	0.958690798472436	0.999999192608225	0.952533941941964	"CP10g8501/CP4g3785"	2
"ko05214"	NA	"2/759"	"23/3833"	0.958690798472436	0.999999192608225	0.952533941941964	"CP12g8954/CP10g8367"	2
"ko04974"	"Protein digestion and absorption"	"5/759"	"45/3833"	0.959956681866212	0.999999192608225	0.952533941941964	"CP4g3969/CP2g1650/CP12g8889/CP10g8566/CP4g3786"	5
"ko05034"	NA	"5/759"	"45/3833"	0.959956681866212	0.999999192608225	0.952533941941964	"CP10g8411/CP9g7683/CP2g1801/CP5g4809/CP10g8367"	5
"ko04150"	"mTOR signaling pathway"	"3/759"	"31/3833"	0.960994577279843	0.999999192608225	0.952533941941964	"CP3g2793/CP11g7938/CP15g9862"	3
"ko03008"	"Ribosome biogenesis in eukaryotes"	"10/759"	"78/3833"	0.962014027667266	0.999999192608225	0.952533941941964	"CP1g225/CP10g8501/CP2g1727/CP1g975/CP8g6390/CP1g718/CP11g7802/CP11g7750/CP7g6803/CP14g9501"	10
"ko04745"	"Phototransduction - fly"	"1/759"	"15/3833"	0.963731479132702	0.999999192608225	0.952533941941964	"CP10g8367"	1
"ko05212"	NA	"1/759"	"15/3833"	0.963731479132702	0.999999192608225	0.952533941941964	"CP7g7208"	1
"ko05223"	NA	"1/759"	"15/3833"	0.963731479132702	0.999999192608225	0.952533941941964	"CP1g383"	1
"ko05224"	NA	"1/759"	"15/3833"	0.963731479132702	0.999999192608225	0.952533941941964	"CP7g7208"	1
"ko00514"	"Other types of O-glycan biosynthesis"	"3/759"	"32/3833"	0.966957309275541	0.999999192608225	0.952533941941964	"CP16g10001/CP6g5644/CP1g1355"	3
"ko04622"	"RIG-I-like receptor signaling pathway"	"1/759"	"16/3833"	0.970941486293069	0.999999192608225	0.952533941941964	"CP6g6093"	1
"ko05225"	NA	"3/759"	"33/3833"	0.972052535142951	0.999999192608225	0.952533941941964	"CP2g2371/CP4g4323/CP8g6374"	3
"ko05161"	NA	"5/759"	"48/3833"	0.973937117403425	0.999999192608225	0.952533941941964	"CP10g8411/CP6g6093/CP2g1801/CP3g2916/CP1g965"	5
"ko01524"	NA	"4/759"	"41/3833"	0.974494076056956	0.999999192608225	0.952533941941964	"CP2g2371/CP4g4323/CP8g6374/CP11g8104"	4
"ko05231"	NA	"1/759"	"17/3833"	0.976719692188683	0.999999192608225	0.952533941941964	"CP5g5046"	1
"ko04140"	"Autophagy - animal"	"7/759"	"63/3833"	0.978081347494487	0.999999192608225	0.952533941941964	"CP1g1318/CP6g5745/CP2g2361/CP4g3785/CP4g4192/CP2g2033/CP15g9862"	7
"ko04070"	"Phosphatidylinositol signaling system"	"3/759"	"35/3833"	0.980095161384196	0.999999192608225	0.952533941941964	"CP10g8626/CP4g4248/CP10g8367"	3
"ko04934"	NA	"3/759"	"35/3833"	0.980095161384196	0.999999192608225	0.952533941941964	"CP10g8411/CP1g1454/CP2g1801"	3
"ko04310"	"Wnt signaling pathway"	"2/759"	"27/3833"	0.980483791081764	0.999999192608225	0.952533941941964	"CP3g3067/CP10g8501"	2
"ko00562"	"Inositol phosphate metabolism"	"3/759"	"36/3833"	0.983236369345914	0.999999192608225	0.952533941941964	"CP1g404/CP4g4248/CP4g4403"	3
"ko04919"	"Thyroid hormone signaling pathway"	"2/759"	"28/3833"	0.983867371578112	0.999999192608225	0.952533941941964	"CP2g1650/CP3g2827"	2
"ko03050"	"Proteasome"	"4/759"	"44/3833"	0.984118476153408	0.999999192608225	0.952533941941964	"CP5g4887/CP6g5613/CP5g4961/CP6g6138"	4
"ko03018"	"RNA degradation"	"11/759"	"92/3833"	0.984162685702719	0.999999192608225	0.952533941941964	"CP11g7887/CP3g3325/CP6g5930/CP12g8974/CP5g5315/CP5g4696/CP12g8930/CP1g1040/CP3g2827/CP10g8502/CP10g8498"	11
"ko04114"	"Oocyte meiosis"	"4/759"	"45/3833"	0.986475724376549	0.999999192608225	0.952533941941964	"CP4g4075/CP9g7683/CP5g5216/CP10g8367"	4
"ko00052"	"Galactose metabolism"	"2/759"	"29/3833"	0.986678178935685	0.999999192608225	0.952533941941964	"CP7g7084/CP3g2827"	2
"ko00515"	"Mannose type O-glycan biosynthesis"	"1/759"	"20/3833"	0.988033555678861	0.999999192608225	0.952533941941964	"CP16g10001"	1
"ko05226"	NA	"1/759"	"20/3833"	0.988033555678861	0.999999192608225	0.952533941941964	"CP4g4410"	1
"ko05200"	NA	"8/759"	"76/3833"	0.990411624606202	0.999999192608225	0.952533941941964	"CP2g2371/CP1g8/CP4g4323/CP7g7208/CP8g6374/CP10g8367/CP2g2085/CP1g965"	8
"ko00100"	"Steroid biosynthesis"	"1/759"	"21/3833"	0.990415546562613	0.999999192608225	0.952533941941964	"CP8g6221"	1
"ko04620"	"Toll-like receptor signaling pathway"	"1/759"	"21/3833"	0.990415546562613	0.999999192608225	0.952533941941964	"CP3g2916"	1
"ko05206"	NA	"2/759"	"31/3833"	0.990942142732475	0.999999192608225	0.952533941941964	"CP4g4410/CP5g4844"	2
"ko05110"	NA	"1/759"	"22/3833"	0.992323888681967	0.999999192608225	0.952533941941964	"CP2g1756"	1
"ko05169"	NA	"7/759"	"71/3833"	0.992721843945635	0.999999192608225	0.952533941941964	"CP4g4249/CP6g5613/CP5g4961/CP3g2916/CP4g4406/CP1g965/CP6g6138"	7
"ko05203"	NA	"8/759"	"79/3833"	0.993634698585221	0.999999192608225	0.952533941941964	"CP4g4075/CP10g8411/CP2g1874/CP6g6093/CP2g1801/CP4g4249/CP5g4809/CP1g965"	8
"ko03020"	"RNA polymerase"	"2/759"	"33/3833"	0.993862976564227	0.999999192608225	0.952533941941964	"CP6g5767/CP4g3842"	2
"ko05135"	NA	"2/759"	"33/3833"	0.993862976564227	0.999999192608225	0.952533941941964	"CP1g104/CP3g2916"	2
"ko03022"	"Basal transcription factors"	"2/759"	"34/3833"	0.994954574808387	0.999999192608225	0.952533941941964	"CP11g7998/CP2g2058"	2
"ko00564"	"Glycerophospholipid metabolism"	"5/759"	"61/3833"	0.996479270795016	0.999999192608225	0.952533941941964	"CP5g5046/CP1g316/CP7g6881/CP10g8626/CP7g6690"	5
"ko04138"	"Autophagy - yeast"	"6/759"	"69/3833"	0.996685866240784	0.999999192608225	0.952533941941964	"CP1g1318/CP1g166/CP4g3785/CP1g104/CP12g8884/CP12g8883"	6
"ko04136"	"Autophagy - other"	"1/759"	"27/3833"	0.997473114787699	0.999999192608225	0.952533941941964	"CP4g3785"	1
"ko05165"	NA	"7/759"	"79/3833"	0.997751103226202	0.999999192608225	0.952533941941964	"CP4g3969/CP2g1874/CP3g3434/CP2g1756/CP10g8566/CP1g965/CP4g3786"	7
"ko03430"	"Mismatch repair"	"2/759"	"39/3833"	0.998125187767768	0.999999192608225	0.952533941941964	"CP2g1870/CP14g9474"	2
"ko04113"	"Meiosis - yeast"	"3/759"	"49/3833"	0.998373831237812	0.999999192608225	0.952533941941964	"CP9g7683/CP5g5216/CP5g4567"	3
"ko00513"	"Various types of N-glycan biosynthesis"	"1/759"	"31/3833"	0.998962401026518	0.999999192608225	0.952533941941964	"CP2g2121"	1
"ko03060"	"Protein export"	"1/759"	"31/3833"	0.998962401026518	0.999999192608225	0.952533941941964	"CP6g5909"	1
"ko04111"	"Cell cycle - yeast"	"5/759"	"71/3833"	0.999330843543667	0.999999192608225	0.952533941941964	"CP2g2450/CP5g5216/CP10g8286/CP3g3434/CP4g4424"	5
"ko03030"	"DNA replication"	"2/759"	"47/3833"	0.999626918387288	0.999999192608225	0.952533941941964	"CP2g1870/CP14g9474"	2
"ko03440"	"Homologous recombination"	"2/759"	"49/3833"	0.999752022014322	0.999999192608225	0.952533941941964	"CP2g1870/CP7g7208"	2
"ko05170"	NA	"2/759"	"50/3833"	0.999797958671745	0.999999192608225	0.952533941941964	"CP10g8367/CP3g2916"	2
"ko03410"	"Base excision repair"	"1/759"	"39/3833"	0.999825598862118	0.999999192608225	0.952533941941964	"CP4g4493"	1
"ko03460"	"Fanconi anemia pathway"	"2/759"	"55/3833"	0.999927886411906	0.999999192608225	0.952533941941964	"CP2g1870/CP7g7208"	2
"ko03420"	"Nucleotide excision repair"	"2/759"	"56/3833"	0.999941378843768	0.999999192608225	0.952533941941964	"CP2g1870/CP14g9474"	2
"ko04110"	"Cell cycle"	"3/759"	"68/3833"	0.999957245150396	0.999999192608225	0.952533941941964	"CP4g4075/CP5g5216/CP1g965"	3
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"1/759"	"63/3833"	0.999999192608225	0.999999192608225	0.952533941941964	"CP7g6802"	1
